Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.369225,8.781,8.808,0.013,8.730,8.730
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.378072,8.847,8.392,0.014,8.275,8.275
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.386434,8.362,8.691,0.014,8.604,8.604
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.395380,8.946,8.968,0.013,8.626,8.626
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.404072,8.693,9.220,0.020,9.153,9.153
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.413342,9.270,8.753,0.014,8.636,8.636
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.422040,8.698,8.874,0.013,8.812,8.812
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.431084,9.044,8.549,0.014,8.317,8.317
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.440632,9.547,8.374,0.013,7.143,7.143
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.449936,9.304,10.944,0.015,8.783,8.783
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.463205,13.269,8.229,0.018,3.743,3.743
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.467015,3.810,8.392,0.014,8.324,8.324
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.475456,8.441,9.353,0.014,9.236,9.236
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.484749,9.292,8.638,0.014,8.582,8.582
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.493438,8.689,10.752,0.014,10.644,10.644
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.504161,10.723,8.963,0.018,8.884,8.884
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.513163,9.002,8.663,0.014,8.545,8.545
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.521812,8.649,8.261,0.015,8.157,8.157
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.530110,8.297,8.143,0.014,8.003,8.003
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.538235,8.126,9.026,0.014,8.903,8.903
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.547227,8.991,7.664,0.015,7.575,7.575
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.555104,7.877,10.645,0.020,10.342,10.342
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.565568,10.464,8.651,0.017,8.530,8.530
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.574151,8.583,9.666,0.014,9.613,9.613
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.583898,9.747,7.562,0.015,7.428,7.428
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.591412,7.514,8.241,0.015,8.154,8.154
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.599685,8.273,8.885,0.014,8.767,8.767
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.608598,8.913,8.787,0.016,8.641,8.641
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.617296,8.699,10.523,0.013,10.465,10.465
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.627834,10.537,9.260,0.013,9.188,9.188
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.637091,9.258,8.163,0.015,8.094,8.094
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.645284,8.193,8.510,0.013,8.411,8.411
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.653820,8.536,8.683,0.020,8.558,8.558
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.662517,8.697,8.862,0.015,8.723,8.723
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.671315,8.798,8.546,0.015,8.471,8.471
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.679863,8.548,8.922,0.017,8.846,8.846
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.688826,8.963,8.536,0.014,8.419,8.419
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.697377,8.551,8.897,0.014,8.765,8.765
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.706291,8.914,8.769,0.015,8.620,8.620
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.715006,8.715,8.800,0.015,8.704,8.704
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.723813,8.806,8.276,0.016,8.174,8.174
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.732103,8.290,8.548,0.014,8.432,8.432
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.740601,8.499,8.755,0.015,8.688,8.688
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.749384,8.782,9.535,0.014,9.441,9.441
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.758886,9.502,9.611,0.013,9.549,9.549
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.768567,9.681,8.538,0.015,8.407,8.407
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.777049,8.482,8.440,0.014,8.365,8.365
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.785550,8.500,8.172,0.015,8.036,8.036
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.793720,8.171,8.417,0.014,8.283,8.283
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.802116,8.396,8.527,0.015,8.414,8.414
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.810603,8.487,9.499,0.015,9.426,9.426
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.820164,9.561,8.816,0.015,8.682,8.682
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.828933,8.769,6.836,0.014,6.749,6.749
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.836261,7.328,10.173,0.014,9.593,9.593
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.845923,9.662,8.101,0.016,8.032,8.032
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.854075,8.152,8.165,0.016,8.045,8.045
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.862218,8.143,8.028,0.015,7.930,7.930
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.870208,7.989,8.268,0.014,8.208,8.208
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.878494,8.287,8.517,0.016,8.438,8.438
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.886985,8.490,8.426,0.015,8.374,8.374
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.895448,8.464,9.488,0.016,9.399,9.399
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.904986,9.538,8.975,0.015,8.836,8.836
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.913879,8.893,8.937,0.013,8.879,8.879
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.922832,8.953,8.666,0.014,8.592,8.592
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.931493,8.661,8.603,0.015,8.534,8.534
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.940080,8.586,8.331,0.015,8.279,8.279
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.948497,8.417,7.999,0.015,7.861,7.861
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.956456,7.958,8.187,0.014,8.089,8.089
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.964617,8.162,8.552,0.015,8.480,8.480
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.973200,8.583,10.181,0.016,10.078,10.078
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.983399,10.199,8.623,0.015,8.501,8.501
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,0.992016,8.616,8.290,0.015,8.175,8.175
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.000428,8.412,6.512,0.013,6.275,6.275
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.008724,8.297,10.968,0.014,8.947,8.947
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.017753,9.029,8.463,0.016,8.381,8.381
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.026221,8.468,8.500,0.015,8.412,8.412
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.034780,8.559,9.485,0.014,9.338,9.338
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.044171,9.391,8.993,0.019,8.940,8.940
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.053252,9.081,8.287,0.015,8.146,8.146
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.061522,8.270,8.139,0.014,8.016,8.016
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.069613,8.091,8.228,0.013,8.153,8.153
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.077832,8.220,8.169,0.016,8.102,8.102
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.086071,8.239,8.246,0.015,8.109,8.109
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.094246,8.175,9.497,0.014,9.432,9.432
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.103816,9.570,9.817,0.015,9.678,9.678
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.113601,9.785,8.381,0.015,8.274,8.274
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.122001,8.400,8.031,0.014,7.905,7.905
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.129977,7.976,8.353,0.015,8.283,8.283
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.138381,8.404,8.869,0.015,8.747,8.747
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.147260,8.880,9.382,0.015,9.250,9.250
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.156583,9.323,8.081,0.014,8.008,8.008
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.164674,8.091,8.089,0.016,8.006,8.006
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.172755,8.081,8.025,0.017,7.949,7.949
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.180786,8.031,8.165,0.016,8.084,8.084
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.188964,8.178,9.870,0.015,9.776,9.776
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.198852,9.888,8.723,0.015,8.610,8.610
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.207531,8.680,8.115,0.014,8.045,8.045
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.215645,8.114,7.972,0.015,7.903,7.903
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.223623,7.978,7.812,0.017,7.737,7.737
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.231422,7.799,8.016,0.014,7.954,7.954
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.239457,8.035,7.962,0.016,7.881,7.881
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.247420,7.963,8.154,0.014,8.072,8.072
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.255568,8.148,7.821,0.015,7.745,7.745
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.263396,7.828,7.705,0.017,7.622,7.622
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.271104,7.708,7.745,0.015,7.658,7.658
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.278844,7.740,7.822,0.014,7.741,7.741
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.286702,7.859,7.956,0.014,7.838,7.838
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.294595,7.893,10.436,0.014,10.382,10.382
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.305098,10.503,7.580,0.014,7.458,7.458
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.312635,7.537,7.834,0.014,7.756,7.756
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.320453,7.817,7.771,0.014,7.709,7.709
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.328278,7.825,7.826,0.014,7.710,7.710
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.336056,7.778,7.659,0.014,7.591,7.591
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.343725,7.669,7.886,0.013,7.809,7.809
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.351625,7.900,8.093,0.014,8.002,8.002
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.359736,8.112,9.180,0.016,9.070,9.070
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.368859,9.123,8.654,0.016,8.601,8.601
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.377546,8.687,7.857,0.013,7.771,7.771
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.385369,7.823,7.885,0.015,7.833,7.833
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.393281,7.912,7.670,0.015,7.591,7.591
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.400968,7.687,7.353,0.014,7.257,7.257
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.408299,7.331,7.685,0.014,7.611,7.611
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.415984,7.685,7.790,0.016,7.716,7.716
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.423798,7.814,8.050,0.016,7.951,7.951
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.431828,8.031,8.641,0.014,8.562,8.562
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.440480,8.652,10.121,0.015,10.031,10.031
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.450616,10.136,9.071,0.016,8.966,8.966
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.459678,9.062,8.353,0.015,8.257,8.257
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.468017,8.339,8.063,0.015,7.981,7.981
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.476103,8.085,8.104,0.016,7.999,7.999
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.484197,8.094,8.268,0.016,8.174,8.174
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.492474,8.278,8.277,0.015,8.173,8.173
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.500721,8.247,7.680,0.018,7.606,7.606
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.508397,7.675,7.469,0.016,7.400,7.400
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.515930,7.534,7.432,0.015,7.298,7.298
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.523320,7.390,7.651,0.014,7.559,7.559
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.530972,7.652,7.928,0.015,7.836,7.836
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.538887,7.915,8.476,0.014,8.397,8.397
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.547355,8.468,8.566,0.016,8.495,8.495
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.555927,8.572,7.798,0.016,7.721,7.721
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.563736,7.809,7.725,0.015,7.637,7.637
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.571502,7.766,7.397,0.015,7.268,7.268
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.578856,7.354,7.363,0.016,7.277,7.277
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.586252,7.396,7.429,0.014,7.311,7.311
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.593652,7.400,7.698,0.013,7.608,7.608
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.601316,7.664,8.931,0.015,8.875,8.875
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.610256,8.940,7.650,0.015,7.585,7.585
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.617942,7.686,7.492,0.022,7.392,7.392
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.625414,7.472,7.532,0.013,7.452,7.452
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,1.632918,7.504,7.318,0.015,7.266,7.266
