0.013595,11.137,89.7907874652061
0.023811,10.216,97.8856695379797
0.035148,11.336,88.2145377558222
0.046082,10.935,91.4494741655235
0.057331,11.248,88.9046941678521
0.068498,11.168,89.541547277937
0.079036,10.537,94.9036727721363
0.090251,11.215,89.1662951404369
0.100812,10.561,94.6880030300161
0.111914,11.102,90.0738605656638
0.123697,11.783,84.8680302130188
0.135373,11.677,85.6384345294168
0.145939,10.566,94.6431951542684
0.156999,11.059,90.4240889773036
0.167369,10.371,96.4227171921705
0.178248,10.878,91.9286633572348
0.189011,10.763,92.910898448388
0.199558,10.547,94.8136910969944
0.210632,11.074,90.3016073686112
0.221812,11.18,89.4454382826476
0.23314,11.328,88.2768361581921
0.243812,10.672,93.7031484257871
0.254314,10.501,95.229025807066
0.265272,10.959,91.2492015694863
0.276594,11.322,88.3236177353824
0.287173,10.579,94.5268929010303
0.297365,10.192,98.116169544741
0.308766,11.401,87.7116042452416
0.319575,10.809,92.5154963456379
0.331194,11.619,86.0659264996988
0.341813,10.618,94.1796948577887
0.352463,10.65,93.8967136150235
0.364031,11.568,86.4453665283541
0.375251,11.221,89.118616879066
0.385924,10.673,93.694368968425
0.396589,10.666,93.7558597412338
0.407241,10.652,93.8790837401427
0.418462,11.221,89.118616879066
0.429135,10.673,93.694368968425
0.440796,11.661,85.755938598748
0.450727,9.931,100.694794079146
0.461543,10.816,92.4556213017751
0.473298,11.755,85.0701829008932
0.484716,11.418,87.5810124365038
0.494962,10.246,97.5990630489947
0.505694,10.732,93.179276928811
0.51534,9.646,103.66991499067
0.525922,10.583,94.4911650760654
0.537093,11.17,89.5255147717099
0.54792,10.828,92.3531584780199
0.558309,10.389,96.2556550197324
0.569395,11.086,90.203860725239
0.579624,10.229,97.7612669860201
0.590071,10.447,95.7212596917775
0.60117,11.099,90.0982070456798
0.611226,10.056,99.4431185361973
0.62187,10.645,93.9408172851104
0.632496,10.625,94.1176470588235
0.643449,10.953,91.2991874372318
0.653948,10.5,95.2380952380952
0.664086,10.138,98.6387847701716
0.674733,10.647,93.9231708462478
0.685385,10.652,93.8790837401427
0.696333,10.947,91.3492280990226
0.707228,10.895,91.7852225791648
0.718282,11.055,90.4568068747173
0.728232,9.95,100.502512562814
0.739494,11.261,88.8020602077968
0.74973,10.236,97.6944118796405
0.760515,10.785,92.7213722763097
0.771304,10.789,92.6869960144592
0.781675,10.371,96.4227171921705
0.792696,11.021,90.7358678885764
0.803597,10.901,91.734703238235
0.814152,10.555,94.7418285172904
0.824984,10.832,92.3190546528804
0.83538,10.396,96.1908426317815
0.84597,10.59,94.4287063267233
0.85649,10.52,95.0570342205323
0.867213,10.723,93.257483913084
0.878151,10.938,91.424392027793
0.888852,10.701,93.4492103541725
0.899128,10.276,97.3141300116777
0.909807,10.68,93.6329588014981
0.920317,10.509,95.1565324959558
0.931759,11.442,87.3973081629086
0.942333,10.574,94.5715906941555
0.952725,10.392,96.2278675904542
0.962847,10.121,98.8044659618615
0.974102,11.256,88.8415067519545
0.984824,10.721,93.2748810745266
0.995079,10.256,97.5039001560062
1.005581,10.502,95.2199581032184
1.016769,11.188,89.3814801573114
1.027514,10.745,93.0665425779432
1.037684,10.169,98.3380863408398
1.04833,10.646,93.9319932368965
1.058462,10.132,98.6971969996052
1.069099,10.637,94.0114693992667
1.079651,10.552,94.7687642153146
1.090124,10.473,95.4836245583882
1.100666,10.541,94.8676596148373
1.11154,10.875,91.9540229885057
1.121701,10.161,98.4155102844208
1.132885,11.184,89.4134477825465
1.142993,10.108,98.9315393747527
1.153575,10.582,94.5000945000945
1.163802,10.227,97.7803852547179
1.174385,10.583,94.4911650760654
1.185234,10.848,92.1828908554572
1.195265,10.032,99.6810207336523
1.20586,10.595,94.3841434638981
1.216502,10.642,93.9672993798158
1.227826,11.324,88.3080183680678
1.2381,10.273,97.3425484279178
1.248795,10.695,93.5016362786349
1.259374,10.579,94.5268929010303
1.269605,10.232,97.7326035965598
1.280432,10.827,92.3616883716634
1.291543,11.111,90.0009000090001
1.301498,9.955,100.452034153692
1.312046,10.547,94.8136910969944
1.323376,11.331,88.25346394846
1.334155,10.779,92.7729845069116
1.343997,9.842,101.60536476326
1.354449,10.453,95.6663158901751
1.364969,10.52,95.0570342205323
1.37581,10.841,92.2424130615257
1.38686,11.049,90.5059281382931
1.397116,10.257,97.4943940723408
1.407343,10.226,97.7899471934285
1.418173,10.83,92.3361034164358
1.429207,11.033,90.637179370978
1.439506,10.3,97.0873786407767
1.450068,10.561,94.6880030300161
1.460684,10.616,94.197437829691
1.471963,11.279,88.660342228921
1.482111,10.148,98.5415845486796
1.492441,10.33,96.8054211035818
1.503432,10.991,90.9835319807115
1.514326,10.894,91.7936478795667
1.524407,10.081,99.1965082829084
1.535023,10.616,94.197437829691
1.545901,10.877,91.9371150133309
1.557176,11.275,88.6917960088692
1.567,9.825,101.781170483461
1.578012,11.012,90.8100254268071
1.58784,9.827,101.760455886842
1.598604,10.764,92.9022668153103
1.609305,10.701,93.4492103541725
1.619904,10.599,94.3485234456081
1.630392,10.488,95.34706331045
1.64106,10.667,93.7470704040499
1.651845,10.785,92.7213722763097
1.66212,10.275,97.323600973236
1.672422,10.302,97.06853038245
1.683184,10.761,92.9281665272744
1.693707,10.524,95.0209045990118
1.704188,10.48,95.4198473282443
1.714916,10.728,93.214019388516
1.725607,10.691,93.5366195865681
1.736186,10.579,94.5268929010303
1.746396,10.21,97.9431929480901
1.756979,10.583,94.4911650760654
1.767684,10.706,93.4055669717915
1.777987,10.303,97.0591089973794
1.788756,10.769,92.8591326957006
1.79998,11.224,89.0947968638632
1.809863,9.883,101.183851057371
1.820962,11.099,90.0982070456798
1.831361,10.399,96.1630926050582
1.841534,10.173,98.2994200334218
1.852434,10.9,91.743119266055
1.862881,10.447,95.7212596917775
1.873355,10.474,95.4745083062822
1.88391,10.555,94.7418285172904
1.894783,10.873,91.9709371838499
1.905655,10.872,91.9793966151582
1.916302,10.647,93.9231708462478
1.927167,10.864,92.0471281296024
1.937315,10.148,98.5415845486796
1.94831,10.995,90.9504320145521
1.95886,10.549,94.7957152336714
1.969161,10.301,97.0779535967382
1.979795,10.634,94.0379913485048
1.990426,10.631,94.0645282663907
2.001439,11.013,90.8017797148824
2.012255,10.815,92.4641701340731
2.022726,10.471,95.5018622863146
2.033764,11.038,90.5961224859576
2.044399,10.635,94.0291490362012
2.055106,10.707,93.3968431867003
2.065884,10.778,92.781592132121
2.076289,10.405,96.1076405574243
2.087952,11.663,85.7412329589299
2.098517,10.565,94.6521533364884
2.110418,11.901,84.0265523905554
2.122211,11.793,84.7960654625625
2.132411,10.2,98.0392156862745
2.143987,11.576,86.3856254319281
2.154811,10.823,92.3958237087684
2.165852,11.041,90.5715062041482
2.177962,12.111,82.5695648583932
2.190478,12.516,79.8977309044423
2.202071,11.593,86.2589493659967
2.213956,11.884,84.1467519353753
2.225818,11.863,84.2957093483942
2.23676,10.942,91.3909705721075
2.249036,12.276,81.4597588791137
2.260594,11.558,86.5201591970929
2.271806,11.212,89.1901534070639
2.283481,11.675,85.6531049250535
2.294127,10.646,93.9319932368965
2.304959,10.832,92.3190546528804
2.315984,11.025,90.702947845805
2.327162,11.178,89.4614421184469
2.338431,11.269,88.7390185464549
2.349106,10.675,93.6768149882904
2.36069,11.584,86.3259668508287
2.372161,11.47,87.1839581517001
2.383421,11.261,88.8020602077968
2.39338,9.958,100.421771440048
2.405107,11.728,85.2660300136426
2.415674,10.567,94.6342386675499
2.426742,11.068,90.3505601734731
2.437945,11.202,89.2697732547759
