0.014195,9.068,110.277900308778
0.023465,9.27,107.874865156419
0.034459,10.994,90.9587047480444
0.043858,9.399,106.394297265667
0.052954,9.096,109.938434476693
0.061671,8.717,114.718366410462
0.070442,8.771,114.01208528104
0.079273,8.831,113.237458951421
0.087678,8.405,118.976799524093
0.096686,9.008,111.01243339254
0.106036,9.35,106.951871657754
0.119483,13.447,74.3660295976798
0.12741,7.927,126.151129052605
0.13665,9.24,108.225108225108
0.145487,8.837,113.16057485572
0.153968,8.481,117.9106237472
0.162965,8.997,111.148160497944
0.171631,8.666,115.393491807062
0.180829,9.198,108.719286801479
0.190766,9.938,100.623867981485
0.202727,11.961,83.6050497450046
0.211724,8.997,111.148160497944
0.220928,9.203,108.660219493643
0.230251,9.323,107.261611069398
0.239501,9.25,108.108108108108
0.248575,9.074,110.204981265153
0.257557,8.981,111.34617525888
0.26666,9.104,109.841827768014
0.276506,9.846,101.564086938858
0.285297,8.791,113.752701626664
0.294266,8.969,111.495149960977
0.303125,8.859,112.879557512135
0.311895,8.77,114.025085518814
0.321224,9.329,107.19262514739
0.330544,9.32,107.296137339056
0.340368,9.825,101.781170483461
0.351558,11.19,89.3655049151028
0.360444,8.886,112.536574386676
0.369225,8.781,113.882245757886
0.378072,8.847,113.032666440601
0.386434,8.362,119.588615163836
0.39538,8.946,111.781801922647
0.404072,8.693,115.035085701139
0.413342,9.27,107.874865156419
0.42204,8.698,114.968958381237
0.431084,9.044,110.570544007077
0.440632,9.547,104.744946056353
0.449936,9.304,107.480653482373
0.463205,13.269,75.3636295123973
0.467015,3.81,262.46719160105
0.475456,8.441,118.46937566639
0.484749,9.292,107.619457597934
0.493438,8.689,115.0880423524
0.504161,10.723,93.257483913084
0.513163,9.002,111.086425238836
0.521812,8.649,115.620302925194
0.53011,8.297,120.525491141376
0.538235,8.126,123.06177701206
0.547227,8.991,111.222333444556
0.555104,7.877,126.951885235496
0.565568,10.464,95.565749235474
0.574151,8.583,116.50937900501
0.583898,9.747,102.595670462706
0.591412,7.514,133.084908171413
0.599685,8.273,120.875135984528
0.608598,8.913,112.195669247167
0.617296,8.699,114.955742039315
0.627834,10.537,94.9036727721363
0.637091,9.258,108.01468999784
0.645284,8.193,122.055413157574
0.65382,8.536,117.150890346767
0.662517,8.697,114.982177762447
0.671315,8.798,113.662195953626
0.679863,8.548,116.986429574169
0.688826,8.963,111.569786901707
0.697377,8.551,116.945386504502
0.706291,8.914,112.183082791115
0.715006,8.715,114.744693057946
0.723813,8.806,113.558937088349
0.732103,8.29,120.627261761158
0.740601,8.499,117.660901282504
0.749384,8.782,113.869278068777
0.758886,9.502,105.241001894338
0.768567,9.681,103.295114141101
0.777049,8.482,117.896722471115
0.78555,8.5,117.647058823529
0.79372,8.171,122.384041121038
0.802116,8.396,119.104335397808
0.810603,8.487,117.827265229174
0.820164,9.561,104.591569919464
0.828933,8.769,114.038088721633
0.836261,7.328,136.46288209607
0.845923,9.662,103.498240529911
0.854075,8.152,122.669283611384
0.862218,8.143,122.804863072578
0.870208,7.989,125.172111653524
0.878494,8.287,120.670930372873
0.886985,8.49,117.785630153121
0.895448,8.464,118.147448015123
0.904986,9.538,104.843782763682
0.913879,8.893,112.447992803328
0.922832,8.953,111.694404110354
0.931493,8.661,115.460108532502
0.94008,8.586,116.468669927789
0.948497,8.417,118.807175953428
0.956456,7.958,125.659713495853
0.964617,8.162,122.518990443519
0.9732,8.583,116.50937900501
0.983399,10.199,98.0488283165016
0.992016,8.616,116.063138347261
1.000428,8.412,118.87779362815
1.008724,8.297,120.525491141376
1.017753,9.029,110.75423634954
1.026221,8.468,118.091639111951
1.03478,8.559,116.836078981189
1.044171,9.391,106.484932382068
1.053252,9.081,110.120030833609
1.061522,8.27,120.918984280532
1.069613,8.091,123.594116920035
1.077832,8.22,121.654501216545
1.086071,8.239,121.373953149654
1.094246,8.175,122.324159021407
1.103816,9.57,104.493207941484
1.113601,9.785,102.197240674502
1.122001,8.4,119.047619047619
1.129977,7.976,125.376128385155
1.138381,8.404,118.990956687292
1.14726,8.88,112.612612612613
1.156583,9.323,107.261611069398
1.164674,8.091,123.594116920035
1.172755,8.081,123.747061007301
1.180786,8.031,124.517494708006
1.188964,8.178,122.27928588897
1.198852,9.888,101.132686084142
1.207531,8.68,115.207373271889
1.215645,8.114,123.243776189302
1.223623,7.978,125.344697919278
1.231422,7.799,128.221566867547
1.239457,8.035,124.455507156192
1.24742,7.963,125.580811252041
1.255568,8.148,122.729504172803
1.263396,7.828,127.746550843127
1.271104,7.708,129.735339906591
1.278844,7.74,129.198966408269
1.286702,7.859,127.242651736862
1.294595,7.893,126.694539465349
1.305098,10.503,95.2108921260592
1.312635,7.537,132.678784662333
1.320453,7.817,127.926314442881
1.328278,7.825,127.79552715655
1.336056,7.778,128.567755206994
1.343725,7.669,130.395097144347
1.351625,7.9,126.582278481013
1.359736,8.112,123.2741617357
1.368859,9.123,109.613065877453
1.377546,8.687,115.114538966271
1.385369,7.823,127.828198900677
1.393281,7.912,126.39029322548
1.400968,7.687,130.089761935736
1.408299,7.331,136.407038603192
1.415984,7.685,130.123617436565
1.423798,7.814,127.975428717686
1.431828,8.031,124.517494708006
1.44048,8.652,115.580212667591
1.450616,10.136,98.6582478295186
1.459678,9.062,110.350915912602
1.468017,8.339,119.918455450294
1.476103,8.085,123.685837971552
1.484197,8.094,123.548307388189
1.492474,8.278,120.80212611742
1.500721,8.247,121.256214380987
1.508397,7.675,130.293159609121
1.51593,7.534,132.731616671091
1.52332,7.39,135.31799729364
1.530972,7.652,130.684788290643
1.538887,7.915,126.342387871131
1.547355,8.468,118.091639111951
1.555927,8.572,116.658889407373
1.563736,7.809,128.057369701626
1.571502,7.766,128.766417718259
1.578856,7.354,135.98041881969
1.586252,7.396,135.208220659816
1.593652,7.4,135.135135135135
1.601316,7.664,130.480167014614
1.610256,8.94,111.856823266219
1.617942,7.686,130.106687483737
1.625414,7.472,133.832976445396
1.632918,7.504,133.262260127932
1.640264,7.345,136.147038801906
1.647725,7.462,134.01232913428
1.6553,7.575,132.013201320132
1.663029,7.728,129.399585921325
1.672278,9.249,108.119796734782
1.679972,7.693,129.988301052905
1.68746,7.489,133.529176124983
1.694944,7.484,133.618385889898
1.702272,7.328,136.46288209607
1.708198,5.926,168.747890651367
1.715801,7.602,131.544330439358
1.723431,7.631,131.044424059756
1.730927,7.496,133.404482390608
1.738071,7.143,139.997200055999
1.745222,7.151,139.84058173682
1.752241,7.02,142.450142450142
1.759232,6.991,143.041052782148
1.766038,6.806,146.929180135175
1.773287,7.249,137.950062077528
1.780363,7.075,141.342756183746
1.787215,6.852,145.942790426153
1.79588,8.666,115.393491807062
1.803619,7.739,129.215660938106
1.810923,7.304,136.911281489595
1.81763,6.707,149.097957357984
1.825662,8.032,124.501992031873
1.836386,10.724,93.248787765759
1.844819,8.433,118.581762124985
1.851326,6.507,153.680651605963
1.859136,7.81,128.040973111396
1.866773,7.637,130.941469163284
1.874725,7.952,125.754527162978
1.882747,8.022,124.65719272002
1.890982,8.236,121.418164157358
1.89921,8.228,121.536217792902
1.90849,9.28,107.758620689655
1.915597,7.106,140.726146918097
1.923775,8.179,122.264335493337
1.932117,8.341,119.889701474643
1.940618,8.501,117.633219621221
1.948909,8.291,120.612712579906
1.957202,8.293,120.58362474376
1.965235,8.034,124.470998257406
1.972995,7.76,128.865979381443
1.980872,7.877,126.951885235496
1.989086,8.214,121.743364986608
1.997213,8.126,123.06177701206
2.00511,7.897,126.630365961758
2.013075,7.965,125.549278091651
2.021101,8.027,124.579544038869
2.029214,8.113,123.258967089856
2.038495,9.28,107.758620689655
